#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
32500,SERVEIS ADMINISTRATIUS,12000,0,12000,4074.3
32600,TAXA PER RETIRADA DE VEHICLES,14000,0,14000,1983
32700,LLICÈNCIES AUTOTAXIS,1000,0,1000,222.2
32800,LLICÈNCIES ACTIVITATS,110000,0,110000,21079.36
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,500,0,500,41.4
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,88000,0,88000,49.4
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000,0,300000,62606.48
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,6000,0,6000,1553.02
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,81000,0,81000,13005.89
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000,0,40000,9432.21
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,3000,0,3000,139.9
34201,ESCOLA BRESSOL,200000,0,200000,57498.03
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,46000,0,46000,8304.54
38900,ALTRES REINTEGRAMENT D'OPERACIONS CORRENTS,0,0,0,179.08
39100,MULTES PER INFRACCIONS URBANISTIQUES,0,0,0,805.32
39120,MULTES TRANSIT,40000,0,40000,17776.12
39130,MULTES COERCITIVES AREA TERRITORI,30000,0,30000,0
39190,ALTRES MULTES I SANCIONS,5000,0,5000,11550
39200,RECÀRREC D'EXTEMPORANEÏTAT,10000,0,10000,1650.37
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,50000,0,50000,6437.06
39710,ALTRES INGRESSOS PER APROFITAMENTS URBARNS,0,0,0,173877
39901,ALTRES INGRESSOS DIVERSOS,15000,0,15000,2637.35
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,40000,0,40000,2932
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000,0,20000,7974.06
39906,RECLAMACIÓ DANYS,0,0,0,475.55
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0,10647.11,10647.11,2076.36
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1555000,0,1555000,374470.38
45000,FONS DE COOPERACIÓ,120000,0,120000,0
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600,0,25600,0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000,105436.53,190436.53,68585.3
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000,0,20000,0
46100,ALTRES TRANSFERÈNCIES,370000,18086.32,388086.32,0
46500,ALTRES TRANSFERÈNCIES,150000,0,150000,103343.62
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000,0,5000,400
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0,0,0,0
52000,INTERESSOS DE CAIXES I BANCS,5000,0,5000,0
54100,ARRENDAMENT FINQUES,31200,0,31200,2758.74
55000,CONCESSIONS ADMINISTRATIVES,70000,0,70000,46368.75
60000,ALIENACIÓ DE TERRENYS,0,0,0,0
76100,DE DIPUTACIONS,0,25261,25261,0
87000,PER A DESPESES GENERALS,0,2427522.56,2427522.56,0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0,2123296.64,2123296.64,0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,175000,160322.18,335322.18,71000
91300,PRESTECS REBUTS A LLARG TERMINI FORA DEL SECTOR PÚBLIC,0,0,0,0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,104230,230000,334230,0
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,12000,0,12000,13202.21
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3272504,0,3272504,21557.33
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000,0,650000,971.88
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,1150000,0,1150000,111269.6
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1550000,0,1550000,1538201.39
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",400000,0,400000,19204.88
30000,ABASTAMENT D'AIGUA,0,0,0,0
30200,RECOLLIDA ESCOMBRARIES,370000,0,370000,283571
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,0,0,0,69855.8
30500,CEMENTIRI MUNICIPAL,15000,0,15000,5709.7
31100,ACTIVITATS GENT GRAN,3000,0,3000,0
31200,ACTIVITATS ENSENYAMENT,18000,0,18000,40.15
31201,PLA DE FORMACIÓ,5000,0,5000,0
31301,ACTIVITATS ESPORTIVES,1000,0,1000,0
31306,INSTAL·LACIONS ESPORTIVES,1000,0,1000,617.08
31400,ACTIVITATS CULTURALS,4000,0,4000,0
31500,ACTIVITATS JUVENILS,40000,0,40000,36007
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,2000,0,2000,0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1500,0,1500,260.5
32100,LLICÈNCIES URBANÍSTIQUES,175000,0,175000,7772.65
32200,CEDULES D'HABILITAT I LLICÈNCIES DE PRIMERA OCUPACIÓ,5000,0,5000,7920.96
32500,SERVEIS ADMINISTRATIUS,12000,0,12000,3019.59
32600,TAXA PER RETIRADA DE VEHICLES,14000,0,14000,3758
32700,LLICÈNCIES AUTOTAXIS,1000,0,1000,0
32800,LLICÈNCIES ACTIVITATS,110000,0,110000,10010.82
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,500,0,500,0
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,88000,0,88000,15.64
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000,0,300000,2684.89
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,6000,0,6000,0
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,81000,0,81000,16215.17
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000,0,40000,9169.19
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,3000,0,3000,0
34201,ESCOLA BRESSOL,200000,0,200000,12360.8
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0,0,0,0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,46000,0,46000,14223.47
38900,ALTRES REINTEGRAMENT D'OPERACIONS CORRENTS,0,0,0,0
39100,MULTES PER INFRACCIONS URBANISTIQUES,0,0,0,326.45
39120,MULTES TRANSIT,40000,0,40000,8307.13
39130,MULTES COERCITIVES AREA TERRITORI,30000,0,30000,0
39190,ALTRES MULTES I SANCIONS,5000,0,5000,79581
39200,RECÀRREC D'EXTEMPORANEÏTAT,10000,0,10000,799.75
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,50000,0,50000,4024.93
39710,ALTRES INGRESSOS PER APROFITAMENTS URBARNS,0,0,0,0
39901,ALTRES INGRESSOS DIVERSOS,15000,0,15000,158.73
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,40000,0,40000,2932
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000,0,20000,1344.97
39906,RECLAMACIÓ DANYS,0,0,0,2595.89
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0,0,0,0
39910,INGRESSOS PER CESSIONS HABITATGE SOCIAL,0,0,0,0
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1555000,0,1555000,294015.04
45000,FONS DE COOPERACIÓ,120000,0,120000,0
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600,0,25600,0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000,0,85000,0
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000,0,20000,0
46100,ALTRES TRANSFERÈNCIES,370000,88469.63,458469.63,7394.3
46500,ALTRES TRANSFERÈNCIES,150000,0,150000,0
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000,0,5000,0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0,0,0,0
52000,INTERESSOS DE CAIXES I BANCS,5000,0,5000,0
54100,ARRENDAMENT FINQUES,31200,0,31200,2789.1
55000,CONCESSIONS ADMINISTRATIVES,70000,0,70000,0
60000,ALIENACIÓ DE TERRENYS,0,0,0,0
75080,ALTRES TRANSFERENCIES DE LA COMUNITAT AUTONOMA,0,0,0,0
76100,DE DIPUTACIONS,0,50000,50000,0
87000,PER A DESPESES GENERALS,0,0,0,0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0,0,0,0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,175000,0,175000,0
91300,PRESTECS REBUTS A LLARG TERMINI FORA DEL SECTOR PÚBLIC,0,0,0,0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,104230,0,104230,0
11200,IMPOST SOBRE BENS DE NATURALESA RÚSTEGA,12000,0,12000,0
11301,IMPOST SOBRE BENS DE NATURALESA URBANA,3350000,0,3350000,10110.39
11500,IMPOST SOBRE VEHICLES DE TRACCIÓ MECÀNICA,650000,0,650000,-122.7
11600,IMPOST SOBRE INCREMENT DE VALORS TERRENYS NATURALESA URBANA,1500000,0,1500000,207898.2
13000,IMPOST SOBRE ACTIVITATS EMPRESARIALS,1600000,0,1600000,59395.38
29000,"IMPOST SOBRE CONSTRUCCIONS, INSTAL·LACIONS I OBRES",400000,0,400000,203893.47
30000,ABASTAMENT D'AIGUA,0,0,0,30146.56
30200,RECOLLIDA ESCOMBRARIES,285000,0,285000,-2753
30201,SERVEI RECOLLIDA ESCOMBRARIES INDUSTRIALS,71000,0,71000,-4498.47
30500,CEMENTIRI MUNICIPAL,15000,0,15000,0
31100,ACTIVITATS GENT GRAN,4000,0,4000,1929
31200,ACTIVITATS ENSENYAMENT,0,0,0,0
31201,PLA DE FORMACIÓ,3000,0,3000,562
31301,ACTIVITATS ESPORTIVES,1000,0,1000,567
31306,INSTAL·LACIONS ESPORTIVES,1000,0,1000,0
31400,ACTIVITATS CULTURALS,4000,0,4000,180
31500,ACTIVITATS JUVENILS,40000,0,40000,90
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,2000,0,2000,0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1500,0,1500,250
32100,LLICÈNCIES URBANÍSTIQUES,175000,0,175000,92318.83
32200,CEDULES D'HABILITAT I LLICÈNCIES DE PRIMERA OCUPACIÓ,30000,0,30000,5606.09
32500,SERVEIS ADMINISTRATIUS,7000,0,7000,1371.8
32600,TAXA PER RETIRADA DE VEHICLES,10000,0,10000,1521
32700,LLICÈNCIES AUTOTAXIS,500,0,500,0
32800,LLICÈNCIES ACTIVITATS,153600,0,153600,33750.13
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,500,0,500,41.4
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,90000,0,90000,-538.29
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000,0,300000,64348.86
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,6000,0,6000,58.74
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,81000,0,81000,4318.47
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000,0,40000,9169.19
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,3000,0,3000,116.6
34201,ESCOLA BRESSOL,210000,0,210000,45984.81
34900,PREU PÚBLIC PER INSERCIÓ PUBLICITAT,0,0,0,0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,60000,0,60000,18749.19
38900,Altres reintegraments d'operacions corrents,0,0,0,0
39100,MULTES PER INFRACCIONS URBANISTIQUES,0,0,0,0
39120,MULTES TRANSIT,40000,0,40000,6515
39130,MULTES COERCITIVES AREA TERRITORI,10000,0,10000,0
39190,ALTRES MULTES I SANCIONS,25000,0,25000,1200
39200,RECÀRREC D'EXTEMPORANEÏTAT,6000,0,6000,731.35
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,50000,0,50000,3519.12
39710,Altres ingressos per aprofitaments urbanístics.,0,0,0,0
39901,ALTRES INGRESSOS DIVERSOS,15000,0,15000,587.92
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,45000,0,45000,5116.28
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000,0,20000,3737.19
39906,RECLAMACIÓ DANYS,0,0,0,29074.03
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0,0,0,0
39910,Ingressos per cessions habitatge social,0,0,0,115.07
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1595000,0,1595000,419374.57
45000,FONS DE COOPERACIÓ,130000,0,130000,119673.33
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600,0,25600,0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000,72840.54,157840.54,0
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000,0,20000,7000
46100,ALTRES TRANSFERÈNCIES,370000,4800,374800,178058.52
46500,ALTRES TRANSFERÈNCIES,150000,0,150000,0
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000,0,5000,2069
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0,0,0,0
52000,INTERESSOS DE CAIXES I BANCS,500,0,500,0
54100,ARRENDAMENT FINQUES,20280,0,20280,2789.1
55000,CONCESSIONS ADMINISTRATIVES,70000,0,70000,10150.08
60000,ALIENACIÓ DE TERRENYS,0,0,0,0
75080,Altres transferències de capital de la Admón Gnral de la C.A,54562.39,0,54562.39,0
76100,DE DIPUTACIONS,1116738,161865.25,1278603.25,30000
76500,De Comarques.,0,3630.51,3630.51,0
87000,PER A DESPESES GENERALS,0,802319,802319,0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0,0,0,0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,174999.61,0,174999.61,0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,0,0,0,0
