#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,280729.55
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,11000.0,0.0,11000.0,20897.05
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,50000.0,0.0,50000.0,34430.55
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",28000.0,0.0,28000.0,20252.15
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,1000.0,0.0,1000.0,200.0
34100,CESSIÓ PISOS SOCIALS,0.0,0.0,0.0,810.25
34201,ESCOLA BRESSOL,100000.0,0.0,100000.0,70349.8
34300,PREU PUBLIC PISCINA D'ESTIU,0.0,0.0,0.0,44845.0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,80000.0,0.0,80000.0,63403.25
38900,REINTEGRES D'EXERCICIS TANCATS,0.0,0.0,0.0,8804.66
39100,SANCIONS TRIBUTARIES,1000.0,0.0,1000.0,50.0
39120,MULTES TRANSIT,160000.0,0.0,160000.0,157200.71
39190,ALTRES MULTES I SANCIONS,40000.0,0.0,40000.0,37731.72
39200,RECÀRREC D'EXTEMPORANEÏTAT,10000.0,0.0,10000.0,4365.79
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,30000.0,0.0,30000.0,-21211.61
39901,ALTRES INGRESSOS DIVERSOS,5000.0,0.0,5000.0,49365.42
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,63000.0,0.0,63000.0,5516.0
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,14283.66
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,22996.4
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,9555.98,9555.98,183.25
39910,lINGRESSOS PER CESSIONS HABITTGE SOCIAL,2000.0,0.0,2000.0,1109.72
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1948300.0,0.0,1948300.0,1446131.62
42001,COMPENSACIONS IVA 2017,46000.0,0.0,46000.0,43139.76
42090,ALTRES TRANSF.CORRENTS DE L'ADMCIO. DE L'ESTAT,84000.0,0.0,84000.0,0.0
45000,FONS DE COOPERACIÓ,175000.0,0.0,175000.0,126723.37
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,210000.0,0.0,210000.0,73453.24
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,40000.0,93916.0,133916.0,49389.6
45300,TRANSFERÈNCIES D'ENT.DE DRET PÚBLIC DE LA GEN.DE CATALUNYA,0.0,3700.0,3700.0,0.0
46100,ALTRES TRANSFERÈNCIES,538000.0,139633.05,677633.05,535924.87
46200,D'AJUNTAMENTS,0.0,27034.2,27034.2,9614.47
46500,ALTRES TRANSFERÈNCIES,215000.0,33750.0,248750.0,17134.24
55000,CONCESSIONS ADMINISTRATIVES,57000.0,0.0,57000.0,50208.89
60000,VENDA DE SOLARS,345033.58,0.0,345033.58,345033.58
75080,ALTRES TRANSFERÈNCIES DE CAPITAL DE LA COM.AUTONOMA,114178.9,0.0,114178.9,0.0
75300,DE SOC MERC ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CCAA,0.0,107343.58,107343.58,0.0
76100,DE DIPUTACIONS,525605.17,481518.8,1007123.97,204921.0
87000,PER A DESPESES GENERALS,0.0,1850966.37,1850966.37,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,1412793.45,1412793.45,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,200000.0,42507.8,242507.8,59507.8
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,3692682.35,556774.36,4249456.71,530000.0
