#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
39100,SANCIONS TRIBUTARIES,1000.0,0.0,1000.0,50.0
39120,MULTES TRANSIT,160000.0,0.0,160000.0,215166.21
39190,ALTRES MULTES I SANCIONS,40000.0,0.0,40000.0,59139.72
39200,RECÀRREC D'EXTEMPORANEÏTAT,10000.0,0.0,10000.0,6529.94
39211,RECARREC DE CONSTRENYIMENT,0.0,0.0,0.0,32.72
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,30000.0,0.0,30000.0,-49946.55
39901,ALTRES INGRESSOS DIVERSOS,5000.0,0.0,5000.0,49345.42
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,63000.0,0.0,63000.0,86028.12
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,18610.03
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,27600.8
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,9555.98,9555.98,9814.23
39910,lINGRESSOS PER CESSIONS HABITTGE SOCIAL,2000.0,0.0,2000.0,1159.45
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1948300.0,0.0,1948300.0,1885070.47
42001,COMPENSACIONS IVA 2017,46000.0,0.0,46000.0,43139.76
42090,ALTRES TRANSF.CORRENTS DE L'ADMCIO. DE L'ESTAT,84000.0,0.0,84000.0,45797.42
45000,FONS DE COOPERACIÓ,175000.0,0.0,175000.0,126723.37
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,210000.0,0.0,210000.0,287768.98
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,40000.0,242380.4,282380.4,113048.24
45300,TRANSFERÈNCIES D'ENT.DE DRET PÚBLIC DE LA GEN.DE CATALUNYA,0.0,3700.0,3700.0,0.0
46100,ALTRES TRANSFERÈNCIES,538000.0,151606.05,689606.05,548949.82
46200,D'AJUNTAMENTS,0.0,29534.2,29534.2,9614.47
46500,ALTRES TRANSFERÈNCIES,215000.0,33750.0,248750.0,182534.33
46600,D'ALTRES ENTITATS QUE AGRUPEN MUNICIPIS,0.0,0.0,0.0,1425.0
55000,CONCESSIONS ADMINISTRATIVES,57000.0,0.0,57000.0,61361.61
60000,VENDA DE SOLARS,345033.58,0.0,345033.58,345033.58
75080,ALTRES TRANSFERÈNCIES DE CAPITAL DE LA COM.AUTONOMA,114178.9,0.0,114178.9,0.0
75300,DE SOC MERC ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CCAA,0.0,107343.58,107343.58,0.0
76100,DE DIPUTACIONS,525605.17,481518.8,1007123.97,253044.2
87000,PER A DESPESES GENERALS,0.0,2011641.38,2011641.38,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,1412793.45,1412793.45,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,200000.0,42507.8,242507.8,65409.33
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,3692682.35,556774.36,4249456.71,530000.0
#,,18287800.0,5083106.0,23370906.0,13099548.42
