#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,13975.3,13975.3,13975.5
39910,Ingressos per cessions habitatge social,6000.0,0.0,6000.0,2817.19
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1631759.0,0.0,1631759.0,823064.38
42090,Altres transf corrents de la Admón General de l'Estat.,0.0,0.0,0.0,0.0
45000,FONS DE COOPERACIÓ,120966.0,0.0,120966.0,60179.04
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,0.0,0.0,0.0,0.0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,90000.0,26302.33,116302.33,41558.6
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000.0,0.0,20000.0,11500.0
46100,ALTRES TRANSFERÈNCIES,350000.0,130317.0,480317.0,147580.36
46500,ALTRES TRANSFERÈNCIES,200000.0,0.0,200000.0,12287.52
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,1000.0,0.0,1000.0,450.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,200.0,0.0,200.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,0.0,0.0,0.0,0.0
54100,ARRENDAMENT FINQUES,939.93,0.0,939.93,939.93
55000,CONCESSIONS ADMINISTRATIVES,58000.0,0.0,58000.0,40510.34
60000,ALIENACIÓ DE TERRENYS,1129336.77,0.0,1129336.77,144284.77
61900,ALIENACIÓ D'ALTRES INVERSIONS REALS,8010.0,0.0,8010.0,8010.0
75080,Altres transferències de capital de la Admón Gnral de la C.A,0.0,634.18,634.18,0.0
76100,DE DIPUTACIONS,0.0,1170526.37,1170526.37,99816.69
76500,De Comarques.,0.0,0.0,0.0,0.0
79700,SUBVENCIONS DE LA COMUNITAT EUROPEA,0.0,15000.0,15000.0,0.0
87000,PER A DESPESES GENERALS,0.0,1301681.01,1301681.01,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,1501398.63,1501398.63,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,200000.0,91000.0,291000.0,0.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,1856765.3,578509.51,2435274.81,834000.0
#,,15329777.0,4829344.33,20159121.33,8247086.03
