#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
34201,ESCOLA BRESSOL,65000.0,0.0,65000.0,67487.52
34300,PREU PUBLIC PISCINA D'ESTIU,48000.0,0.0,48000.0,39909.6
34301,ACTIVITATS ESPORTIVES,2000.0,0.0,2000.0,2109.0
34302,LLOGUER INSTAL.LACIONS ESPORTIVES,1000.0,0.0,1000.0,570.0
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,90000.0,0.0,90000.0,82277.1
34902,PREU PÚBLIC ACTIVITATS CULTURALS,1000.0,0.0,1000.0,2927.0
34903,EDUCACIÓ CURSOS FORMACIO ADULTS,1000.0,0.0,1000.0,2330.0
34904,PREU PÚBLIC ACTIVITATS JUVENILS,60000.0,0.0,60000.0,6459.0
34905,ACTIVITATS CASAL GENT GRAN,0.0,0.0,0.0,6090.28
34906,PREU PUBLIC CASALS D'ESTIU,0.0,0.0,0.0,47531.0
34907,PREU PUBLIC MENJADOR EE BB,0.0,0.0,0.0,24310.06
38900,REINTEGRES D'EXERCICIS TANCATS,0.0,2795.65,2795.65,15474.24
39100,SANCIONS TRIBUTARIES,1000.0,0.0,1000.0,3374.27
39120,MULTES TRANSIT,190000.0,0.0,190000.0,102520.71
39190,ALTRES MULTES I SANCIONS,60000.0,0.0,60000.0,30212.9
39200,RECÀRREC D'EXTEMPORANEÏTAT,6000.0,0.0,6000.0,7103.7
39211,RECARREC DE CONSTRENYIMENT,0.0,0.0,0.0,0.0
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,1000.0,0.0,1000.0,-105398.43
39901,ALTRES INGRESSOS DIVERSOS,5000.0,0.0,5000.0,173678.33
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,77265.0,0.0,77265.0,87072.42
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,10920.42
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,8486.8
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,0.0,0.0,0.0
39910,lINGRESSOS PER CESSIONS HABITTGE SOCIAL,3000.0,0.0,3000.0,2765.46
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,2023075.0,0.0,2023075.0,1841992.09
42001,COMPENSACIONS IVA 2017,0.0,0.0,0.0,0.0
42090,ALTRES TRANSF.CORRENTS DE L'ADMCIO. DE L'ESTAT,0.0,0.0,0.0,169444.12
45000,FONS DE COOPERACIÓ,139000.0,0.0,139000.0,134971.22
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,275200.0,0.0,275200.0,348172.23
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,70000.0,159411.16,229411.16,116601.17
45300,TRANSFERÈNCIES D'ENT.DE DRET PÚBLIC DE LA GEN.DE CATALUNYA,0.0,0.0,0.0,4000.0
46100,ALTRES TRANSFERÈNCIES DIPUTACIÓ,435000.0,179957.84,614957.84,456927.65
46200,D'AJUNTAMENTS,0.0,20641.15,20641.15,19056.37
46500,ALTRES TRANSFERÈNCIES COMARQUES,310000.0,0.0,310000.0,309072.64
46600,D'ALTRES ENTITATS QUE AGRUPEN MUNICIPIS,0.0,0.0,0.0,475.0
47000,TRANSFERENCIES D'EMPRESES PRIVADES,0.0,0.0,0.0,776.5
52000,INTERESSOS DE CAIXES I BANCS,0.0,0.0,0.0,20.23
54100,ARRENDAMENT FINQUES (CONVENI SAREB),100000.0,0.0,100000.0,0.0
55000,CONCESSIONS ADMINISTRATIVES,60000.0,0.0,60000.0,54552.53
60000,VENDA DE SOLARS,232949.0,0.0,232949.0,0.0
75080,ALTRES TRANSFERÈNCIES DE CAPITAL DE LA COM.AUTONOMA,0.0,114178.9,114178.9,0.0
75300,DE SOC MERC ENT PÚB EMPR I ALTRES ORGA PÚB DEPEN DE CCAA,70464.43,32190.02,102654.45,7141.55
76100,DE DIPUTACIONS,25000.0,533849.48,558849.48,0.0
87000,PER A DESPESES GENERALS,0.0,944516.97,944516.97,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,1587083.5,1587083.5,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,200000.0,26739.09,226739.09,54000.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,1269778.57,3749033.93,5018812.5,1150000.0
