#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
31306,INSTAL·LACIONS ESPORTIVES,1000.0,0.0,1000.0,120.0
31400,ACTIVITATS CULTURALS,4000.0,0.0,4000.0,108.0
31500,ACTIVITATS JUVENILS,40000.0,0.0,40000.0,220.0
31600,ACTIVITATS PROMOCIÓ ECONÒMICA,2000.0,0.0,2000.0,0.0
31903,RECOLLIDA ANIMALS DOMÈSTICS,1500.0,0.0,1500.0,100.0
32100,LLICÈNCIES URBANÍSTIQUES,175000.0,0.0,175000.0,43235.13
32200,CEDULES D'HABILITAT I LLICÈNCIES DE PRIMERA OCUPACIÓ,5000.0,0.0,5000.0,6960.83
32500,SERVEIS ADMINISTRATIUS,12000.0,0.0,12000.0,4074.3
32600,TAXA PER RETIRADA DE VEHICLES,14000.0,0.0,14000.0,1983.0
32700,LLICÈNCIES AUTOTAXIS,1000.0,0.0,1000.0,222.2
32800,LLICÈNCIES ACTIVITATS,110000.0,0.0,110000.0,21079.36
32901,TAXA LLICENCIA GOSSOS POTENCIALMENT PERILLOSOS,500.0,0.0,500.0,41.4
33100,DISTINTIUS I PLAQUES I ENTRADA VEHICLES,88000.0,0.0,88000.0,49.4
33200,APROFITAMENT ESPECIAL EMP. EXPLOTADORES SUBMINISTRAMENTS,300000.0,0.0,300000.0,62606.48
33300,APROFITAMENT ESPECIAL EMP. EXPLOTADORES S.TELECOMUNICACIONS,6000.0,0.0,6000.0,1553.02
33500,TAXA UTILITZACIÓ DOMINI PÚBLIC,81000.0,0.0,81000.0,13005.89
33800,"APROFITAMENT VOL, SOL I SUBSÒL, CONVENI TELEFÒNICA",40000.0,0.0,40000.0,9432.21
33901,TAXA UTILITZACIÓ LOCALS I INSTAL.LACIONS MUNICIPALS,3000.0,0.0,3000.0,139.9
34201,ESCOLA BRESSOL,200000.0,0.0,200000.0,57498.03
34901,PREU PUBLIC PRESTACIÓ SERVEIS CAN GAVARRA,46000.0,0.0,46000.0,8304.54
38900,ALTRES REINTEGRAMENT D'OPERACIONS CORRENTS,0.0,0.0,0.0,179.08
39100,MULTES PER INFRACCIONS URBANISTIQUES,0.0,0.0,0.0,805.32
39120,MULTES TRANSIT,40000.0,0.0,40000.0,17776.12
39130,MULTES COERCITIVES AREA TERRITORI,30000.0,0.0,30000.0,0.0
39190,ALTRES MULTES I SANCIONS,5000.0,0.0,5000.0,11550.0
39200,RECÀRREC D'EXTEMPORANEÏTAT,10000.0,0.0,10000.0,1650.37
39300,INTERESSOS DEUTES TRIBUTÀRIES I ALTRES,50000.0,0.0,50000.0,6437.06
39710,ALTRES INGRESSOS PER APROFITAMENTS URBARNS,0.0,0.0,0.0,173877.0
39901,ALTRES INGRESSOS DIVERSOS,15000.0,0.0,15000.0,2637.35
39903,COMPENSACIÓ CÀNON DE DEPOSICIÓ RESIDUS,40000.0,0.0,40000.0,2932.0
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,7974.06
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,475.55
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,10647.11,10647.11,2076.36
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1555000.0,0.0,1555000.0,374470.38
45000,FONS DE COOPERACIÓ,120000.0,0.0,120000.0,0.0
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600.0,0.0,25600.0,0.0
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000.0,105436.53,190436.53,68585.3
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000.0,0.0,20000.0,0.0
46100,ALTRES TRANSFERÈNCIES,370000.0,18086.32,388086.32,0.0
46500,ALTRES TRANSFERÈNCIES,150000.0,0.0,150000.0,103343.62
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000.0,0.0,5000.0,400.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0.0,0.0,0.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,5000.0,0.0,5000.0,0.0
54100,ARRENDAMENT FINQUES,31200.0,0.0,31200.0,2758.74
55000,CONCESSIONS ADMINISTRATIVES,70000.0,0.0,70000.0,46368.75
60000,ALIENACIÓ DE TERRENYS,0.0,0.0,0.0,0.0
76100,DE DIPUTACIONS,0.0,25261.0,25261.0,0.0
87000,PER A DESPESES GENERALS,0.0,2427522.56,2427522.56,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,2123296.64,2123296.64,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,175000.0,160322.18,335322.18,71000.0
91300,PRESTECS REBUTS A LLARG TERMINI FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,104230.0,230000.0,334230.0,0.0
