#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
39904,GESTIÓ RECOLLIDA RESIDUS DEIXALLERIA,20000.0,0.0,20000.0,23224.49
39906,RECLAMACIÓ DANYS,0.0,0.0,0.0,4376.25
39907,INGRESSOS PER EXECUCIONS SUBSIDIÀRIES,0.0,10321.9,10321.9,42027.65
42000,PARTICIPACIONS EN ELS TRIBUTS DE L'ESTAT,1555000.0,0.0,1555000.0,1437856.46
45000,FONS DE COOPERACIÓ,120000.0,0.0,120000.0,119062.71
45002,CONVENIS DE MANTENIMENT DE SERVEIS SOCIALS,25600.0,0.0,25600.0,9819.8
45080,DE L'ADMINISTRACIÓ GENERAL DE LA COMUNITAT AUTÒNOMA,85000.0,94916.05,179916.05,167060.79
45100,TRANSFERÈNCIES D'ORGANISMES AUTÒNOMS DE LA COM.AUTÒNOMA,20000.0,0.0,20000.0,-3277.98
46100,ALTRES TRANSFERÈNCIES,370000.0,5000.0,375000.0,479779.91
46500,ALTRES TRANSFERÈNCIES,150000.0,0.0,150000.0,59357.41
47000,TRANSFERÈNCIES CORRENTS D'EMPRESES,5000.0,0.0,5000.0,1850.0
48000,DE FAMILIES I INSTITUCIONS SENSE ANIM DE LUCRE,0.0,0.0,0.0,0.0
52000,INTERESSOS DE CAIXES I BANCS,5000.0,0.0,5000.0,297.48
54100,ARRENDAMENT FINQUES,31200.0,0.0,31200.0,23039.15
55000,CONCESSIONS ADMINISTRATIVES,70000.0,0.0,70000.0,56718.74
60000,ALIENACIÓ DE TERRENYS,0.0,316157.51,316157.51,316157.71
76100,DE DIPUTACIONS,0.0,6600.0,6600.0,41732.24
79100,DE FEDER,0.0,0.0,0.0,0.0
87000,PER A DESPESES GENERALS,0.0,256517.0,256517.0,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT,0.0,0.0,0.0,0.0
91100,PRÉSTECS A LL/T D'ENS DEL SECTOR PÚBLIC,175000.0,0.0,175000.0,132000.0
91301,PRÉSTEC REBUTS DE FORA DEL SECTOR PÚBLIC,104230.0,150000.0,254230.0,386500.0
