#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
02,920,22603,PUBLICACIÓ DIARIS OFICIALS,7000.0,218.4,7218.4,1717.0
02,920,15000,PRODUCTIVITAT,8400.0,0.0,8400.0,0.0
02,920,22001,"PREMSA, REVISTES, LLIBRES I ALTRES PUBLICACIONS",10000.0,0.0,10000.0,6446.29
02,920,21300,"REPARAC. MANTENIM. I CONSERV. MAQUINÀRIA, INSTAL·LAC. I UTIL",0.0,0.0,0.0,0.0
02,920,21500,MANTENIMENT MOBILIARI I ESTRIS,5000.0,0.0,5000.0,686.02
02,920,22604,DESPESES JURIDIQUES,10000.0,0.0,10000.0,0.0
02,920,22706,TREBALLS TECNICS REALITZATS ALTRES EMPRESES,21000.0,3545.97,24545.97,1199.91
02,920,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,11581.0,0.0,11581.0,2460.17
02,920,63300,"MAQUINARIA, INSTAL.LACIONS I ESTRIS - EDIFICI AJUNTAMENT-",8300.0,0.0,8300.0,0.0
02,920,23020,DIETES PERSONAL NO DIRECTIU,2000.0,0.0,2000.0,771.68
02,920,22000,MATERIAL D'OFICINA,8000.0,440.95,8440.95,1407.35
02,920,14300,ALTRE PERSONAL ATÍPIC,23819.0,0.0,23819.0,5208.19
02,920,22201,COMUNICACIONS POSTALS,8000.0,417.88,8417.88,1974.74
02,920,22199,ALTRES SUBMINISTRAMENTS,500.0,0.0,500.0,20.55
02,920,22602,PUBLICITAT I PROPAGANDA,7000.0,0.0,7000.0,677.6
02,920,46600,A ALTRES AGRUPACIONS DE MUNICIPIS,0.0,0.0,0.0,0.0
02,920,22200,SERVEIS DE TELECOMUNICACIONS,19000.0,2432.28,21432.28,5632.2
02,920,13100,RETRIBUCIONS PERSONAL LABORAL EVENTUAL,38653.0,0.0,38653.0,8544.76
02,920,22203,INFORMÀTIQUES,0.0,0.0,0.0,0.0
02,920,12004,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C2,35657.0,0.0,35657.0,7858.68
02,920,23300,ALTRES INDEMNITZACIONS,1500.0,225.0,1725.0,482.25
02,920,12100,COMPLEMENT DE DESTINACIÓ,73696.0,0.0,73696.0,12249.77
02,920,64800,QUOTES ARRENDAMENTS FINANCERS,26000.0,517.71,26517.71,428.88
02,920,22002,MATERIAL INFORMÀTIC NO INVENTARIABLE,4600.0,411.46,5011.46,1073.99
02,920,21900,MANTENIMENT PROGRAMES INFORMÀTICS,34000.0,558.56,34558.56,8685.55
02,920,15100,GRATIFICACIONS,2000.0,0.0,2000.0,0.0
02,920,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,16027.0,0.0,16027.0,3494.11
02,920,22699,DESPESES DIVERSES,3000.0,0.0,3000.0,497.54
02,920,23120,LOCOMOCIÓ PERSONAL NO DIRECTIU,1500.0,0.0,1500.0,569.1
02,920,22400,PRIMES ASSEGURANCES,47000.0,0.0,47000.0,21278.25
02,920,62501,MOBILIARI I ESTRIS,0.0,8120.25,8120.25,368.12
02,920,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,0.0,0.0,0.0
02,920,63200,EDIFICIS I ALTRES CONSTRUCCIONS -EDIFICI AJUNTAMENT-,60000.0,0.0,60000.0,0.0
02,920,22299,ALTRES DESPESES EN COMUNICACIONS,2000.0,0.0,2000.0,936.69
02,920,12006,TRIENNIS,22821.0,0.0,22821.0,4858.2
02,920,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,13300.0,0.0,13300.0,6536.9
02,920,16000,SEGURETAT SOCIAL PERSONAL SERVEIS GENERALS,140477.0,0.0,140477.0,28409.22
02,920,21600,MANTENIMENT EQUIPS INFORMÀTICS,1300.0,193.6,1493.6,727.96
02,920,12101,COMPLEMENT ESPECÍFIC,194156.0,0.0,194156.0,37410.78
02,920,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,43741.0,0.0,43741.0,7767.9
02,920,22105,PRODUCTES ALIMENTARIS,2000.0,118.18,2118.18,535.14
02,920,35800,INTERESSOS ARRENDAMENTS FINANCERS,2200.0,103.36,2303.36,91.61
02,920,20500,Lloguer de mobiliari i estris,0.0,0.0,0.0,0.0
02,920,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,5084.0,0.0,5084.0,0.0
02,920,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,35349.0,0.0,35349.0,6203.32
02,932,22708,SERVEIS DE RECAPTACIÓ A FAVOR DE L'ENTITAT,130000.0,0.0,130000.0,13475.53
02,934,35900,ALTRES DESPESES FINANCERES,1500.0,0.0,1500.0,443.69
02,934,35200,INTERESSOS DE DEMORA,1000.0,0.0,1000.0,0.0
02,934,31100,DESP. FORMALITZACIO MODIFICACIÓ I CANCEL.PRESTECS INTERIOR,1000.0,0.0,1000.0,0.0
02,934,34100,INTERESSOS DE FIANCES,0.0,0.0,0.0,0.0
02,942,46600,A ALTRES AGRUPACIONS DE MUNICIPIS,4500.0,0.0,4500.0,3882.17
02,9290,50000,FONS DE CONTINGÈNCIA,180000.0,0.0,180000.0,0.0
03,130,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,0.0,0.0,0.0,0.0
03,130,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,1500.0,0.0,1500.0,0.0
03,130,22699,DESPESES DIVERSES,1000.0,290.4,1290.4,0.0
03,130,21900,REPARAC. MANTEN. ALTRE IMMOBILIZ.MATERIAL,3000.0,0.0,3000.0,686.07
03,130,12100,COMPLEMENT DE DESTINACIÓ,86842.0,0.0,86842.0,17669.48
03,130,63300,"MAQUINARIA, INSTAL.LACIONS I ESTRIS SEGURETAT CIUTADANA",20000.0,0.0,20000.0,0.0
03,130,21400,MANTENIMENT VEHICLES,5800.0,0.0,5800.0,194.21
03,130,21300,"MANTENIMENT MAQUINARIA, INSTAL.LACIONS I UTILLATGE",1500.0,0.0,1500.0,1021.42
03,130,35800,INTERESSOS ARRENDAMENTS FINANCERS,200.0,0.0,200.0,0.0
03,130,20300,"LLOGUER DE MAQUINÀRIA,INSTAL·LACIONS I ESTRIS",0.0,0.0,0.0,0.0
03,130,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,189305.0,0.0,189305.0,39131.36
03,130,20400,LLOGUER DE MATERIAL DE TRANSPORT,13500.0,0.0,13500.0,4912.6
03,130,22199,ALTRES SUBMINISTRAMENTS,1000.0,0.0,1000.0,657.84
03,130,22200,SERVEIS DE TELECOMUNICACIONS,3500.0,34.0,3534.0,662.99
03,130,22103,SUBMINISTRAMENT  COMBUSTIBLE,5000.0,0.0,5000.0,1213.83
03,130,12006,TRIENNIS,28983.0,0.0,28983.0,5801.95
03,130,15100,GRATIFICACIONS,40000.0,0.0,40000.0,8222.39
03,130,62501,MOBILIARI I ESTRIS,1000.0,0.0,1000.0,0.0
03,130,12101,COMPLEMENT ESPECÍFIC,348989.0,0.0,348989.0,72428.41
03,130,21500,MANTENIMENT MOBILIARI I ESTRIS,2500.0,0.0,2500.0,1072.08
03,130,15000,PRODUCTIVITAT,12800.0,0.0,12800.0,1570.0
03,130,22605,EDUCACIÓ PER A LA MOBILITAT SEGURA,4000.0,0.0,4000.0,0.0
03,130,62401,Elements de transport.,0.0,0.0,0.0,0.0
03,130,16000,SEGURETAT SOCIAL PERSONAL SEGURETAT CIUTADANA,244249.0,0.0,244249.0,59550.34
03,130,64800,QUOTES ARRENDAMENT FINANCER VEHICLES I EQUIPS DE TRANSMISSIÓ,21000.0,0.0,21000.0,0.0
03,130,22104,SUBMINISTRAMENT  VESTUARI,10000.0,0.0,10000.0,1972.46
03,132,22707,PLA LOCAL DE SEGURETAT,0.0,0.0,0.0,0.0
03,135,22699,ALTRES DESPESES DIVERSES- PROTECCIO CIVIL-,3000.0,0.0,3000.0,0.0
04,135,22706,ESTUDIS I TREBALLS TECNICS,2000.0,0.0,2000.0,0.0
04,150,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,13732.0,0.0,13732.0,3101.66
04,150,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,46847.0,-7144.74,39702.26,7174.2
04,150,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,88.14,88.14,0.0
04,150,12004,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C2,26743.0,0.0,26743.0,5024.31
04,150,22199,ALTRES SUBMINISTRAMENTS,500.0,0.0,500.0,0.83
04,150,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,28580.0,0.0,28580.0,6186.64
04,150,48900,ALTRES TRANSFERÈNCIES,500.0,0.0,500.0,0.0
04,150,12100,COMPLEMENT DE DESTINACIÓ,66165.0,0.0,66165.0,10482.41
04,150,22103,SUBMINISTRAMENT COMBUSTIBLE,2200.0,0.0,2200.0,0.0
04,150,21900,REPARAC. MANTEN. ALTRE IMMOBILIZ.MATERIAL,500.0,3872.0,4372.0,0.0
04,150,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,31382.0,0.0,31382.0,6907.01
04,150,22200,SERVEIS DE TELECOMUNICACIONS,500.0,0.0,500.0,84.06
04,150,12101,COMPLEMENT ESPECÍFIC,138479.0,-13067.06,125411.94,25002.31
04,150,21400,MANTENIMENT VEHICLES,2000.0,0.0,2000.0,0.0
04,150,15100,GRATIFICACIONS,2000.0,0.0,2000.0,78.81
04,150,22001,"Premsa, revistes, llibres i altres publicacions.",0.0,0.0,0.0,0.0
04,150,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,13722.0,0.0,13722.0,2934.42
04,150,16106,INDEMNITZACIONS,0.0,0.0,0.0,0.0
04,150,62501,MOBILIARI I ESTRIS,0.0,1000.0,1000.0,0.0
04,150,14300,ALTRE PERSONAL ATIPIC,25122.0,0.0,25122.0,16044.26
04,150,22002,MATERIAL INFORMÀTIC NO INVENTARIABLE,0.0,0.0,0.0,0.0
04,150,16000,SEGURETAT SOCIAL PERSONAL URBANISME,127138.0,-4024.68,123113.32,29395.78
04,150,22699,ALTRES DESPESES DIVERSES,500.0,0.0,500.0,33.74
04,150,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,61240.0,0.0,61240.0,13325.79
04,150,15000,PRODUCTIVITAT,7200.0,0.0,7200.0,0.0
04,150,12006,TRIENNIS,13541.0,0.0,13541.0,2316.88
04,150,22706,"ESTUDIS, PROJECTES I ALTRES TREBALLS TÈCNICS URBANISME",15000.0,11481.79,26481.79,0.0
04,151,64000,REPARCEL.LACIÓ PLAÇA CENTRAL,0.0,0.0,0.0,0.0
04,151,60000,INVERSIONS EN TERRENYS,870000.0,1043.26,871043.26,1043.26
04,336,61900,REURBANITZACIÓ PASSEIG ESGLÉSIA,0.0,0.0,0.0,0.0
04,336,22707,REDACCIÓ CATÀLEG PATRIMONI,0.0,0.0,0.0,0.0
04,1521,68201,Habitatge,0.0,25630.61,25630.61,0.0
04,1521,62501,Mobiliari i estris,0.0,0.0,0.0,0.0
05,151,22699,ALTRES DESPESES DIVERSES,0.0,116036.78,116036.78,0.0
05,160,61000,INVERSIONS EN TERRENYS,0.0,83507.26,83507.26,0.0
05,161,61901,Altres inver de reposic en infraest i béns dest a l'ús gral,0.0,0.0,0.0,0.0
05,165,63300,"Maquinària, instal.lacions i utillatge",0.0,0.0,0.0,0.0
05,171,61000,INVERSIONS PARCS,0.0,122158.55,122158.55,3582.34
05,171,62501,MOBILIARI I ESTRIS,0.0,780.45,780.45,780.45
05,430,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
05,430,62200,EDIFICIS I ALTRES CONSTRUCCIONS,0.0,20393.25,20393.25,0.0
05,430,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,0.0,0.0,0.0
05,430,63300,"MAQUINÀRIA, INSTAL.LACIONS I UTILLATGE",0.0,9376.62,9376.62,0.0
05,1530,62501,Mobiliari i estris,0.0,0.0,0.0,0.0
05,1530,62900,Altres inv noves asoc al funcionam operatiu dels serv,0.0,0.0,0.0,0.0
05,1530,61000,INVERSIONS EN VIA PÚBLICA,1316052.0,848249.71,2164301.71,244907.73
05,1530,63300,"MAQUINARIA, INSTAL.LACIONS I ESTRIS",160000.0,2584.56,162584.56,2584.56
05,1532,21300,REPAR. MANT. I CONSERV. MAQUIINÀRIA INSTAL. I UTILLATGE,0.0,0.0,0.0,0.0
05,1532,61001,INVERSIONS EN TERRENYS,0.0,730962.32,730962.32,0.0
05,1532,61000,INVERSIONS EN TERRENYS,0.0,385628.37,385628.37,377255.76
05,3230,63100,Terrenys i béns naturals.,0.0,0.0,0.0,0.0
06,160,22714,MANTENIMENT CLAVEGUERAM,80000.0,0.0,80000.0,0.0
06,161,22608,ALTRES DESPESES,0.0,0.0,0.0,0.0
06,163,22700,NETEJA VIÀRIA,420000.0,22220.99,442220.99,55249.98
06,164,63201,EDIFICIS I ALTRES CONSTRUCCIONS,210000.0,11743.98,221743.98,0.0
06,164,22707,EXHUMACIONS CEMENTIRI,0.0,0.0,0.0,0.0
06,165,22715,MANTENIMENT ENLLUMENAT PÚBLIC,121000.0,12944.82,133944.82,34049.48
06,171,22716,MANTENIMENT JARDINERIA,370000.0,28044.77,398044.77,81900.51
06,171,22709,MANTENIMENT JOCS INFANTILS,19000.0,1469.69,20469.69,4409.07
06,171,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,171,22700,MANTENIMENT PERIURBANS,0.0,0.0,0.0,0.0
06,171,21500,MANTENIMENT MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,231,22700,NETEJA DEPENDÈNCIES SERVEIS SOCIALS,0.0,0.0,0.0,0.0
06,231,22713,CLIMATITZACIÓ DEPENDÈNCIES SERVEIS SOCIALS,1200.0,65.2,1265.2,195.6
06,333,22713,CLIMATITZACIÓ EQUIPAMENTS CULTURA,1400.0,95.76,1495.76,1039.89
06,333,22700,NETEJA EQUIPAMENTS CULTURA,9900.0,783.01,10683.01,1689.66
06,337,22713,CLIMATITZACIÓ CASAL DE JOVES,250.0,15.17,265.17,44.52
06,337,22700,NETEJA CASAL DE JOVES,13197.0,1044.79,14241.79,2254.56
06,342,22700,NETEJA EQUIPAMENTS ESPORTIUS,0.0,0.0,0.0,0.0
06,342,22707,MANTENIMENT ZONA ESPORTIVA,140000.0,2876.06,142876.06,4377.4
06,342,22713,CLIMATITZACIÓ EQUIPAMENTS ESPORTIUS,3000.0,971.28,3971.28,728.72
06,430,22713,CLIMATITZACIO CENTRE D'EMPRESES CAN GAVARRA,4000.0,0.0,4000.0,595.0
06,430,22700,NETEJA CENTRE DE EMPRESES CAN GAVARRA,12472.0,535.0,13007.0,2130.71
06,451,62200,EDIFICIS I ALTRES CONSTRUCCIONS,0.0,0.0,0.0,0.0
06,451,22700,NETEJA MAGATZEM BRIGADA,5500.0,0.0,5500.0,894.99
06,451,62501,EDIFICIS I ALTRES CONSTRUCCIONS -MAGATZEM BRIGADA-,0.0,0.0,0.0,0.0
06,459,22707,DINAMITZACIÓ HORTS MUNICIPALS,0.0,0.0,0.0,0.0
06,920,22713,CLIMATITZACIÓ EDIFICIS MUNICIPALS,2088.0,189.75,2277.75,569.25
06,920,22700,NETEJA EDIFICIS MUNICIPALS,51289.0,4060.39,55349.39,8761.92
06,1530,62501,MOBILIARI I ESTRIS,120000.0,1433.49,121433.49,0.0
06,1532,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,1621,22700,RECOLLIDA DE RESIDUS,423000.0,76180.14,499180.14,122141.33
06,1621,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,0.0,1352.78,1352.78,0.0
06,1622,22700,GESTIÓ DE RESIDUS SÒLIDS URBANS,37000.0,0.0,37000.0,6154.2
06,1622,46700,TRANSFERENCIES CORRENTS A CONSORCIS,0.0,4711.26,4711.26,0.0
06,1623,22700,TRACTAMENT DE RESIDUS,220000.0,1439.1,221439.1,65538.84
06,3230,22713,CLIMATITZACIÓ ESCOLES PÚBLIQUES,5500.0,375.9,5875.9,1127.7
06,3230,22700,NETEJA ESCOLES PÚBLIQUES,273568.0,12167.31,285735.31,46734.57
06,3231,22713,CLIMATITZACIÓ ESCOLES BRESSOL MUNICIPALS,3000.0,431.99,3431.99,658.84
06,3231,22700,NETEJA ESCOLES BRESSOL MUNICIPALS,103357.0,3994.22,107351.22,17656.74
06,3321,22713,CLIMATITZACIÓ BIBLIOTECA,150.0,8.99,158.99,26.97
06,3321,22700,NETEJA BIBLIOTECA,10011.0,792.49,10803.49,1710.11
06,9290,22700,NETEJA LOCAL D'ÀREA ATENCIÓ A LES PERSONES,7900.0,626.86,8526.86,1352.71
06,9290,22713,CLIMATITZACIÓ LOCAL ÀREA ATENCIÓ A LES PERSONES,400.0,97.76,497.76,73.32
06,9293,22713,CLIMATITZACIÓ EQUIPAMENT EL ROURE,1700.0,535.16,2235.16,401.37
06,9293,22700,NETEJA EQUIPAMENT EL ROURE,35053.0,2774.96,37827.96,5988.06
07,136,22707,PLANS DE MOBILITAT,0.0,1144.0,1144.0,0.0
07,170,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
07,170,21400,MANTENIMENT BICICLETES MEDI AMBIENT,500.0,0.0,500.0,0.0
07,170,21300,MANTENIMENT ESTACIÓ METEOROLÒGICA,1500.0,0.0,1500.0,0.0
07,170,15000,PRODUCTIVITAT,0.0,0.0,0.0,0.0
07,170,48900,SUBVENCIONS ENTITATS,1000.0,0.0,1000.0,0.0
07,170,22199,Altres subministraments.,200.0,0.0,200.0,0.0
07,170,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,1376.0,0.0,1376.0,0.0
07,170,15100,GRATIFICACIONS PERSONAL FUNCIONARI,0.0,0.0,0.0,0.0
07,170,21900,MANTENIMENT APP NATURA LOCAL,910.0,0.0,910.0,907.5
07,170,16000,SEGURETAT SOCIAL PERSONAL MEDI AMBIENT,998.0,0.0,998.0,0.0
07,170,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,1205.0,0.0,1205.0,0.0
07,170,22200,SERVEIS DE TELECOMUNICACIONS,0.0,26.62,26.62,79.86
07,170,12100,Complement de destinació.,0.0,0.0,0.0,0.0
07,170,61000,INVERSIONS EN TERRENYS,35000.0,4034.93,39034.93,2437.73
07,170,12101,Complement específic.,0.0,0.0,0.0,0.0
07,454,22706,ACTUACIONS CAMINS FORESTALS,10000.0,2196.15,12196.15,2196.15
07,459,61901,OBRES CAMINS,0.0,0.0,0.0,0.0
07,459,61000,INVERSIONS EN TERRENYS,91000.0,0.0,91000.0,0.0
07,942,46700,A CONSORCIS,4000.0,0.0,4000.0,0.0
07,1622,20200,LLOGUER EDIFICIS I ALTRES CONSTRUCCIONS,0.0,0.0,0.0,0.0
07,1622,22707,PLA DE PREVENCIÓ DE RESIDUS,0.0,0.0,0.0,0.0
07,1622,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
07,1622,62501,Mobiliari i estris,0.0,0.0,0.0,0.0
07,1622,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,0.0,0.0,0.0,0.0
07,1622,63201,Edificis i altres construccions.,0.0,1448.33,1448.33,0.0
07,1722,22602,CAMPANYES SENSIBILITZACIÓ AMBIENTAL,0.0,0.0,0.0,0.0
07,1722,21900,MANTENIMENT APP NATURA LOCAL,0.0,0.0,0.0,0.0
07,1722,22400,PRIMES ASSEGURANCES,0.0,0.0,0.0,0.0
07,1722,21300,"REPARACIO, MANTENIMENT I CONSERVACIO MAQ. INST. UTILL.",0.0,0.0,0.0,0.0
07,1722,22610,CAMPANYES PREVENCIÓ RESIDUS,20000.0,0.0,20000.0,0.0
07,1722,20800,Lloguers d'altre immobilitzat material,0.0,1028.5,1028.5,1028.5
07,1722,22199,ALTRES SUBMINISTRAMENTS,1600.0,14.23,1614.23,14.23
07,1722,22611,ACTIVITATS D'EDUCACIÓ I SENSIBILITZACIÓ AMBIENTAL,6000.0,302.5,6302.5,452.5
07,1722,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,1400.0,3060.0,4460.0,3060.0
07,1722,22706,ACTUACIONS CAMINS FORESTALS,0.0,9770.0,9770.0,9770.0
07,1722,22608,ALTRES DESPESES DIVERSES,500.0,0.0,500.0,415.03
08,330,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,10484.0,0.0,10484.0,2909.77
08,330,13100,Retribucions personal laboral eventual,0.0,0.0,0.0,0.0
08,330,16000,SEGURETAT SOCIAL PERSONAL CULTURA,15092.0,0.0,15092.0,2446.34
08,330,62501,MOBILIARI I ESTRIS CULTURA,34000.0,12071.32,46071.32,7845.86
08,330,64000,DESPESES EN INVERSIONS IMMATERIALS,0.0,45000.0,45000.0,0.0
08,330,78900,TRANSFERÈNCIES DE CAPITAL,0.0,11138.16,11138.16,0.0
08,330,22200,Serveis de Telecomunicacions.,0.0,0.0,0.0,0.0
08,330,14300,ALTRE PERSONAL ATÍPIC,17451.0,0.0,17451.0,0.0
08,330,15000,PRODUCTIVITAT,1200.0,0.0,1200.0,0.0
08,330,22199,ALTRES SUBMINISTRAMENTS,0.0,0.0,0.0,0.0
08,330,15100,GRATIFICACIONS,2000.0,0.0,2000.0,0.0
08,330,22602,PUBLICITAT I PROPAGANDA,300.0,2.72,302.72,2.72
08,330,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,17580.0,0.0,17580.0,3688.73
08,333,63201,EDIFICIS I ALTRES CONSTRUCCIONS,6600.0,34776.92,41376.92,12685.88
08,333,22199,ALTRES SUBMINISTRAMENTS,400.0,0.0,400.0,3.61
08,333,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,2080.8,2080.8,410.75
08,333,21500,MANTENIMENT MOBILIARI I ESTRIS,1000.0,0.0,1000.0,0.0
08,333,22200,SERVEIS DE TELECOMUNICACIONS,1000.0,1.15,1001.15,148.16
08,333,62501,MOBILIARI I ESTRIS CENTRE CIVIC,30000.0,760.76,30760.76,760.76
08,333,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,4500.0,0.0,4500.0,1125.3
08,334,22609,ACTIVITATS CULTURA,14000.0,0.0,14000.0,976.12
08,334,22606,EXPOSICIÓ MEMÒRIA HISTÒRICA,7000.0,0.0,7000.0,0.0
08,334,78900,Altres transferències de capital a entitats,0.0,0.0,0.0,0.0
08,334,48900,SUBVENCIONS ENTITATS CULTURALS,27000.0,10751.66,37751.66,0.0
08,338,22706,INFRAESTRUCTURA FESTES,0.0,0.0,0.0,0.0
08,338,22610,FESTA MAJOR D'HIVERN,5400.0,0.0,5400.0,9054.07
08,338,22611,FESTES NADALENQUES,2000.0,4279.08,6279.08,17226.66
08,338,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,66000.0,18488.8,84488.8,30308.23
08,338,22199,ALTRES SUBMINISTRAMENTS,0.0,0.0,0.0,0.0
08,338,22614,FESTA MAJOR D'ESTIU,100000.0,0.0,100000.0,0.0
08,338,22612,ALTRES FESTES POPULARS,12000.0,0.0,12000.0,2214.84
