#Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
03,130,62501,MOBILIARI I ESTRIS,0.0,27949.12,27949.12,21659.0
03,130,22199,ALTRES SUBMINISTRAMENTS,1000.0,622.62,1622.62,2435.6
03,130,12101,COMPLEMENT ESPECÍFIC,339028.57,0.0,339028.57,329861.2
03,130,21900,REPARAC. MANTEN. ALTRE IMMOBILIZ.MATERIAL,3000.0,0.0,3000.0,2744.28
03,130,22605,EDUCACIÓ PER A LA MOBILITAT SEGURA,4000.0,0.0,4000.0,3844.45
03,130,21400,MANTENIMENT VEHICLES,4000.0,606.36,4606.36,2805.79
03,130,20400,LLOGUER DE MATERIAL DE TRANSPORT,8500.0,0.0,8500.0,13297.9
03,130,12100,COMPLEMENT DE DESTINACIÓ,84647.78,-5500.0,79147.78,81656.5
03,130,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,183492.99,0.0,183492.99,176808.18
03,130,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,0.0,0.0,0.0,0.0
03,130,64800,QUOTES ARRENDAMENT FINANCER VEHICLES I EQUIPS DE TRANSMISSIÓ,21818.0,-10559.44,11258.56,8590.83
03,130,16000,SEGURETAT SOCIAL PERSONAL SEGURETAT CIUTADANA,240766.31,-10000.0,230766.31,229534.68
03,130,22200,SERVEIS DE TELECOMUNICACIONS,3400.0,560.41,3960.41,3807.11
03,130,22104,SUBMINISTRAMENT  VESTUARI,8000.0,4050.75,12050.75,12371.91
03,130,20300,"LLOGUER DE MAQUINÀRIA,INSTAL·LACIONS I ESTRIS",0.0,0.0,0.0,0.0
03,130,15000,PRODUCTIVITAT,12800.0,0.0,12800.0,9780.62
03,130,62401,Elements de transport.,0.0,0.0,0.0,0.0
03,130,22699,DESPESES DIVERSES,1000.0,0.0,1000.0,775.09
03,130,12006,TRIENNIS,27462.66,0.0,27462.66,26717.58
03,130,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,0.0,0.0,0.0
03,130,35800,INTERESSOS ARRENDAMENTS FINANCERS,1000.0,85.22,1085.22,253.93
03,130,21300,"MANTENIMENT MAQUINARIA, INSTAL.LACIONS I UTILLATGE",1500.0,0.0,1500.0,384.78
03,130,21500,MANTENIMENT MOBILIARI I ESTRIS,1500.0,40.68,1540.68,2834.34
03,132,22707,PLA LOCAL DE SEGURETAT,0.0,5082.0,5082.0,5082.0
03,135,22699,ALTRES DESPESES DIVERSES- PROTECCIO CIVIL-,3000.0,0.0,3000.0,0.0
04,135,22706,ESTUDIS I TREBALLS TECNICS,0.0,0.0,0.0,0.0
04,150,16106,INDEMNITZACIONS,0.0,0.0,0.0,0.0
04,150,22002,MATERIAL INFORMÀTIC NO INVENTARIABLE,0.0,0.0,0.0,1694.0
04,150,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,30807.52,0.0,30807.52,30845.83
04,150,21900,REPARAC. MANTEN. ALTRE IMMOBILIZ.MATERIAL,500.0,0.0,500.0,0.0
04,150,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,60892.3,0.0,60892.3,61164.0
04,150,12003,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C1,15076.38,0.0,15076.38,10545.9
04,150,22200,SERVEIS DE TELECOMUNICACIONS,1150.0,199.68,1349.68,1001.4
04,150,48900,ALTRES TRANSFERÈNCIES,500.0,0.0,500.0,0.0
04,150,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,28028.16,0.0,28028.16,28160.81
04,150,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,1000.0,1000.0,911.86
04,150,22199,ALTRES SUBMINISTRAMENTS,500.0,0.0,500.0,21.06
04,150,14300,ALTRE PERSONAL ATIPIC,0.0,0.0,0.0,18695.77
04,150,12000,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A1,40666.03,0.0,40666.03,29113.64
04,150,21400,MANTENIMENT VEHICLES,2000.0,0.0,2000.0,2447.59
04,150,22706,"ESTUDIS, PROJECTES I ALTRES TREBALLS TÈCNICS URBANISME",15000.0,13418.9,28418.9,12759.45
04,150,15000,PRODUCTIVITAT,7200.0,0.0,7200.0,5700.0
04,150,62501,MOBILIARI I ESTRIS,0.0,1000.0,1000.0,0.0
04,150,12101,COMPLEMENT ESPECÍFIC,126364.95,-11000.0,115364.95,106907.09
04,150,22103,SUBMINISTRAMENT COMBUSTIBLE,1000.0,0.0,1000.0,339.95
04,150,22699,ALTRES DESPESES DIVERSES,500.0,0.0,500.0,518.24
04,150,12001,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP A2,13698.06,0.0,13698.06,13714.81
04,150,22001,"Premsa, revistes, llibres i altres publicacions.",0.0,0.0,0.0,133.1
04,150,12100,COMPLEMENT DE DESTINACIÓ,55178.56,-5000.0,50178.56,44442.37
04,150,15100,GRATIFICACIONS,2000.0,0.0,2000.0,1872.74
04,150,12004,RETRIBUCIONS BASIQUES FUNCIONARIS SOUS GRUP C2,22676.04,0.0,22676.04,22785.81
04,150,16000,SEGURETAT SOCIAL PERSONAL URBANISME,115633.06,-3970.0,111663.06,106928.08
04,150,12006,TRIENNIS,13497.18,0.0,13497.18,10784.85
04,151,60000,INVERSIONS EN TERRENYS,0.0,184241.82,184241.82,152241.82
04,151,64000,REPARCEL.LACIÓ PLAÇA CENTRAL,0.0,0.0,0.0,0.0
04,336,61900,REURBANITZACIÓ PASSEIG ESGLÉSIA,0.0,0.0,0.0,0.0
04,336,22707,REDACCIÓ CATÀLEG PATRIMONI,0.0,0.0,0.0,0.0
04,1521,62501,Mobiliari i estris,0.0,0.0,0.0,0.0
04,1521,68201,Habitatge,0.0,27699.71,27699.71,2069.1
05,151,22699,ALTRES DESPESES DIVERSES,0.0,116036.78,116036.78,0.0
05,160,61000,INVERSIONS EN TERRENYS,0.0,112746.63,112746.63,29239.37
05,161,61901,Altres inver de reposic en infraest i béns dest a l'ús gral,0.0,90938.0,90938.0,72149.93
05,165,63300,"Maquinària, instal.lacions i utillatge",0.0,0.0,0.0,0.0
05,171,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,16010.51
05,171,61000,INVERSIONS PARCS,0.0,182961.3,182961.3,9708.44
05,430,62501,MOBILIARI I ESTRIS,0.0,12685.21,12685.21,0.0
05,430,62200,EDIFICIS I ALTRES CONSTRUCCIONS,0.0,24168.55,24168.55,0.0
05,430,63300,"MAQUINÀRIA, INSTAL.LACIONS I UTILLATGE",0.0,0.0,0.0,1767.85
05,430,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,0.0,0.0,5170.45
05,1530,63300,"MAQUINARIA, INSTAL.LACIONS I ESTRIS",0.0,615.7,615.7,5317.95
05,1530,62501,Mobiliari i estris,0.0,0.0,0.0,0.0
05,1530,61000,INVERSIONS EN VIA PÚBLICA,130000.0,1546311.2,1676311.2,290670.27
05,1530,62900,Altres inv noves asoc al funcionam operatiu dels serv,0.0,10076.35,10076.35,10076.35
05,1532,61001,INVERSIONS EN TERRENYS,0.0,813540.52,813540.52,82578.2
05,1532,21300,REPAR. MANT. I CONSERV. MAQUIINÀRIA INSTAL. I UTILLATGE,0.0,0.0,0.0,0.0
05,1532,61000,INVERSIONS EN TERRENYS,0.0,397111.34,397111.34,49947.22
05,3230,63100,Terrenys i béns naturals.,0.0,707.85,707.85,0.0
06,160,22714,MANTENIMENT CLAVEGUERAM,95000.0,-16862.95,78137.05,78137.05
06,161,22608,ALTRES DESPESES,0.0,0.0,0.0,0.0
06,163,22700,NETEJA VIÀRIA,383000.0,34487.34,417487.34,369961.99
06,164,22707,EXHUMACIONS CEMENTIRI,0.0,0.0,0.0,0.0
06,164,63201,EDIFICIS I ALTRES CONSTRUCCIONS,0.0,12000.0,12000.0,256.02
06,165,22715,MANTENIMENT ENLLUMENAT PÚBLIC,140000.0,7073.44,147073.44,99215.85
06,171,22700,MANTENIMENT PERIURBANS,5000.0,0.0,5000.0,0.0
06,171,22709,MANTENIMENT JOCS INFANTILS,19000.0,1469.69,20469.69,17636.28
06,171,22716,MANTENIMENT JARDINERIA,358000.0,-1355.48,356644.52,328053.81
06,171,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,171,21500,MANTENIMENT MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,231,22713,CLIMATITZACIÓ DEPENDÈNCIES SERVEIS SOCIALS,1200.0,0.0,1200.0,717.2
06,231,22700,NETEJA DEPENDÈNCIES SERVEIS SOCIALS,0.0,0.0,0.0,0.0
06,333,22713,CLIMATITZACIÓ EQUIPAMENTS CULTURA,1400.0,0.0,1400.0,1304.23
06,333,22700,NETEJA EQUIPAMENTS CULTURA,28900.0,-18093.35,10806.65,9890.69
06,337,22700,NETEJA CASAL DE JOVES,12900.0,1209.71,14109.71,13197.34
06,337,22713,CLIMATITZACIÓ CASAL DE JOVES,250.0,0.0,250.0,163.24
06,342,22700,NETEJA EQUIPAMENTS ESPORTIUS,0.0,0.0,0.0,0.0
06,342,22713,CLIMATITZACIÓ EQUIPAMENTS ESPORTIUS,2900.0,242.9,3142.9,2186.1
06,342,22707,MANTENIMENT ZONA ESPORTIVA,30000.0,-11401.9,18598.1,15017.12
06,430,22700,NETEJA CENTRE DE EMPRESES CAN GAVARRA,14550.0,1143.31,15693.31,12924.84
06,430,22713,CLIMATITZACIO CENTRE D'EMPRESES CAN GAVARRA,5300.0,0.0,5300.0,0.0
06,451,62501,EDIFICIS I ALTRES CONSTRUCCIONS -MAGATZEM BRIGADA-,0.0,2014.29,2014.29,2014.29
06,451,62200,EDIFICIS I ALTRES CONSTRUCCIONS,0.0,0.0,0.0,0.0
06,451,22700,NETEJA MAGATZEM BRIGADA,5500.0,520.37,6020.37,5691.49
06,459,22707,DINAMITZACIÓ HORTS MUNICIPALS,0.0,0.0,0.0,0.0
06,920,22700,NETEJA EDIFICIS MUNICIPALS,47200.0,4701.49,51901.49,51289.2
06,920,22713,CLIMATITZACIÓ EDIFICIS MUNICIPALS,3800.0,0.0,3800.0,2087.25
06,1530,62501,MOBILIARI I ESTRIS,0.0,76094.77,76094.77,24460.19
06,1532,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
06,1621,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,0.0,0.0,0.0,0.0
06,1621,22700,RECOLLIDA DE RESIDUS,420000.0,38009.04,458009.04,367193.3
06,1622,22700,GESTIÓ DE RESIDUS SÒLIDS URBANS,37000.0,6855.67,43855.67,41805.84
06,1622,46700,TRANSFERENCIES CORRENTS A CONSORCIS,0.0,4711.26,4711.26,0.0
06,1623,22700,TRACTAMENT DE RESIDUS,210000.0,15425.47,225425.47,261401.21
06,3230,22700,NETEJA ESCOLES PÚBLIQUES,242700.0,47077.03,289777.03,273568.28
06,3230,22713,CLIMATITZACIÓ ESCOLES PÚBLIQUES,5500.0,0.0,5500.0,4134.9
06,3231,22700,NETEJA ESCOLES BRESSOL MUNICIPALS,89800.0,12474.34,102274.34,103356.5
06,3231,22713,CLIMATITZACIÓ ESCOLES BRESSOL MUNICIPALS,3000.0,70.79,3070.79,2274.24
06,3321,22713,CLIMATITZACIÓ BIBLIOTECA,150.0,0.0,150.0,98.89
06,3321,22700,NETEJA BIBLIOTECA,16700.0,-5082.39,11617.61,10010.39
06,9290,22713,CLIMATITZACIÓ LOCAL ÀREA ATENCIÓ A LES PERSONES,300.0,24.44,324.44,219.96
06,9290,22700,NETEJA LOCAL D'ÀREA ATENCIÓ A LES PERSONES,7900.0,725.86,8625.86,7819.3
06,9293,22713,CLIMATITZACIÓ EQUIPAMENT EL ROURE,1600.0,133.79,1733.79,1204.11
06,9293,22700,NETEJA EQUIPAMENT EL ROURE,42350.0,-786.89,41563.11,35151.09
07,136,22707,PLANS DE MOBILITAT,0.0,4400.0,4400.0,3256.0
07,170,15100,GRATIFICACIONS PERSONAL FUNCIONARI,0.0,0.0,0.0,0.0
07,170,61000,INVERSIONS EN TERRENYS,0.0,8984.25,8984.25,4949.32
07,170,12100,Complement de destinació.,0.0,0.0,0.0,0.0
07,170,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,1233.82,0.0,1233.82,0.0
07,170,62501,MOBILIARI I ESTRIS,0.0,0.0,0.0,0.0
07,170,12101,Complement específic.,0.0,0.0,0.0,0.0
07,170,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,1017.79,0.0,1017.79,0.0
07,170,22200,SERVEIS DE TELECOMUNICACIONS,600.0,69.26,669.26,444.39
07,170,15000,PRODUCTIVITAT,0.0,0.0,0.0,0.0
07,170,16000,SEGURETAT SOCIAL PERSONAL MEDI AMBIENT,998.77,0.0,998.77,0.0
07,459,61901,OBRES CAMINS,0.0,0.0,0.0,0.0
07,942,46700,A CONSORCIS,4000.0,0.0,4000.0,2107.46
07,1622,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,0.0,0.0,0.0,0.0
07,1622,62501,Mobiliari i estris,0.0,718.53,718.53,676.39
07,1622,22707,PLA DE PREVENCIÓ DE RESIDUS,0.0,0.0,0.0,0.0
07,1622,22200,SERVEIS DE TELECOMUNICACIONS,0.0,0.0,0.0,0.0
07,1622,20200,LLOGUER EDIFICIS I ALTRES CONSTRUCCIONS,0.0,0.0,0.0,0.0
07,1622,63201,Edificis i altres construccions.,0.0,33172.12,33172.12,31765.93
07,1722,22611,ACTIVITATS MEDI AMBIENT,5000.0,0.0,5000.0,1900.51
07,1722,21300,"REPARACIO, MANTENIMENT I CONSERVACIO MAQ. INST. UTILL.",0.0,50.82,50.82,0.0
07,1722,22199,ALTRES SUBMINISTRAMENTS,2300.0,602.1,2902.1,3705.37
07,1722,20800,Lloguers d'altre immobilitzat material,0.0,1028.5,1028.5,12342.0
07,1722,21900,MANTENIMENT APP NATURA LOCAL,910.0,0.0,910.0,907.5
07,1722,22400,PRIMES ASSEGURANCES,0.0,0.0,0.0,0.0
07,1722,22610,CAMPANYES PREVENCIÓ RESIDUS,30000.0,0.0,30000.0,256.52
07,1722,22706,ACTUACIONS CAMINS FORESTALS,10000.0,4949.35,14949.35,5171.35
07,1722,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,5000.0,19080.0,24080.0,39568.23
07,1722,22602,CAMPANYES SENSIBILITZACIÓ AMBIENTAL,3000.0,0.0,3000.0,249.87
07,1722,22608,ALTRES DESPESES DIVERSES,3000.0,1328.0,4328.0,3261.13
08,330,62501,MOBILIARI I ESTRIS,0.0,7789.35,7789.35,578.89
08,330,22602,PUBLICITAT I PROPAGANDA,100.0,0.0,100.0,127.96
08,330,78900,TRANSFERÈNCIES DE CAPITAL,0.0,11138.16,11138.16,0.0
08,330,14300,ALTRE PERSONAL ATÍPIC,13801.01,-4000.0,9801.01,9416.65
08,330,64000,DESPESES EN INVERSIONS IMMATERIALS,0.0,45000.0,45000.0,0.0
08,330,15000,PRODUCTIVITAT,0.0,0.0,0.0,0.0
08,330,16000,SEGURETAT SOCIAL PERSONAL CULTURA,9294.48,0.0,9294.48,12260.39
08,330,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,5512.05,0.0,5512.05,9473.18
08,330,22200,Serveis de Telecomunicacions.,0.0,0.0,0.0,0.0
08,330,15100,GRATIFICACIONS,0.0,0.0,0.0,0.0
08,330,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,8741.85,0.0,8741.85,14116.68
08,330,13100,Retribucions personal laboral eventual,0.0,0.0,0.0,0.0
08,330,22199,ALTRES SUBMINISTRAMENTS,100.0,0.0,100.0,88.52
08,333,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,3000.0,375.1,3375.1,4720.63
08,333,22200,SERVEIS DE TELECOMUNICACIONS,850.0,140.58,990.58,857.86
08,333,63201,REMODELACIÓ CENTRE CÍVIC,0.0,245869.6,245869.6,205741.03
08,333,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,1670.05,1670.05,0.0
08,333,22199,ALTRES SUBMINISTRAMENTS,400.0,0.0,400.0,126.83
08,333,62501,MOBILIARI I ESTRIS-CENTRE CIVIC-,0.0,5688.5,5688.5,11040.15
08,333,21500,MANTENIMENT MOBILIARI I ESTRIS,1000.0,0.0,1000.0,0.0
08,334,22609,ACTIVITATS CULTURA,8000.0,181.8,8181.8,8829.93
08,334,48900,SUBVENCIONS ENTITATS CULTURALS,25000.0,13713.66,38713.66,21500.28
08,334,22606,EXPOSICIÓ MEMÒRIA HISTÒRICA,9000.0,0.0,9000.0,8484.8
08,334,78900,Altres transferències de capital a entitats,0.0,0.0,0.0,0.0
08,338,22199,ALTRES SUBMINISTRAMENTS,0.0,0.0,0.0,174.59
08,338,22614,FESTA MAJOR D'ESTIU,100000.0,3576.75,103576.75,111398.55
08,338,22706,INFRAESTRUCTURA FESTES,0.0,0.0,0.0,0.0
08,338,22611,FESTES NADALENQUES,9000.0,9665.5,18665.5,9421.08
08,338,22610,FESTA MAJOR D'HIVERN,6000.0,0.0,6000.0,5109.48
08,338,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,55000.0,20252.36,75252.36,65237.93
08,338,22612,ALTRES FESTES POPULARS,11000.0,8000.0,19000.0,11196.19
08,942,46700,CONSORCI NORMALITZACIÓ LINGÜISTICA,9600.0,0.0,9600.0,8941.03
08,3321,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0.0,0.0,0.0,0.0
08,3321,63201,AMPLIACIÓ BIBLIOTECA,240000.0,736037.7,976037.7,16984.6
08,3321,22300,TRANSPORTS,1500.0,0.0,1500.0,1123.12
08,3321,14300,Altre personal atípic,20961.54,0.0,20961.54,18941.6
08,3321,63200,EDIFICIS I ALTRES CONSTRUCCIONS -BIBLIOTECA-,0.0,0.0,0.0,0.0
08,3321,22199,ALTRES SUBMINISTRAMENTS,200.0,0.0,200.0,0.0
08,3321,15000,PRODUCTIVITAT,2400.0,0.0,2400.0,872.88
08,3321,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,25617.04,0.0,25617.04,23993.12
