#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2019-02-15,21.21,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,79.79,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,38.35,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,8.23,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,9.7,13,Esports,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,10.92,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS SETEMBRE 2018,28-K8U1-009127
2019-02-15,205.13,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,95.7,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,21.3,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,82.56,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,39.58,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,8.96,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,8.21,13,Esports,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,10.08,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE2018,28-L8U1-009071
2019-02-15,69.23,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,71.07,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,46.24,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,48.85,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,18.48,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,112.9,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,49.18,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,75.74,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,169.76,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,82.81,07,Medi ambient,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,8.37,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,43.05,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-006241
2019-02-15,207.4,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,99.26,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,22.94,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,83.29,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,32.51,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,8.07,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,12.88,13,Esports,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,9.76,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS NOV - DESEMBRE 2018,28-A9U1-009099
2019-02-15,67.25,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,70.21,03,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,46.42,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,48.01,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,22.71,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,113.74,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,51.02,04,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,72.0,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,168.47,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,34.99,07,Medi ambient,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,8.31,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,17.23,02,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINIES MOBILS OCTUBRE 2018,28-L8U1-006743
2019-02-15,914.17,16,Serveis socials,,,"TELEVIDA SERVICIO SOCIOSANITARIO, S.L.",SERVEI DE TELEASSISTENCIA DOMICILIARIA DESEMBRE 2018,FC-030219
2019-02-15,297.32,18,Serveis de manteniment d'edificis i inversions,,,"TOTCARRER, S.L.",SENYALS VIALS,234
2019-02-15,156.82,16,Serveis socials,,,"TRANSMARQUES, S.A.",RECOLLIDA PARROQUIA,101/17970
2019-02-15,1028.5,07,Medi ambient,,,"TRANSPORTES EUGENIO ZAFRA, SL",LLOGUER CONSTRUCCIÓ MODULAR,180118
2019-02-15,906.29,03,Seguretat ciutadana,,,"TRANSTEL, S.A.",ARRENDAMENT FINANCER VEHICLE NISSAN POLICIA LOCAL DESEMBRE 2018,18A 009696
2019-02-15,212.96,03,Seguretat ciutadana,,,"TRANSTEL, S.A.",ARRENDAMENT FINANCER VEHICLE NISSAN POLICIA LOCAL DESEMBRE 2018,18A 009696
2019-02-15,1548.0,17,Ocupació,,,TRILLO GALLARDO TERESA (AULA OFIMATICA),PREPARACIÓ PROVES INFORMATIQUES OCT- A DES.2018,A271/2018
2019-02-15,1469.69,06,Serveis municipals i via pública,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS DESEMBRE 2018,1 105361
2019-02-15,635.25,21,Gent gran,,,"VALLE MOREA, M DESIDERIA",HORES CURS MANUALITATS,13
2019-02-15,39.62,03,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",LINEA MOBIL POLICIA LOCAL DESEMBRE 2018,CI0913622370
2019-02-15,39.08,02,Serveis generals,,,"VODAFONE ESPAÑA, SAU",CONSUM LINIES FIXES NOVEMBRE 2018,CI0913291329
2019-02-15,21.89,20,Promoció econòmica,,,"VODAFONE ESPAÑA, SAU",CONSUM LINIES FIXES NOVEMBRE 2018,CI0913291329
2019-02-15,1.03,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",CONSUM LINIES FIXES NOVEMBRE 2018,CI0913291329
2019-02-15,57.91,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",CONSUM LINIES FIXES NOVEMBRE 2018,CI0913291329
2019-02-15,57.47,02,Serveis generals,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,37.12,03,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,33.05,12,Àrea d'atenció a les persones,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,10.89,13,Esports,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,22.5,08,Cultura,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,44.62,11,Educació,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,117.76,11,Educació,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS DEL 21-10 AL 20-11-18,IR-2018-000116717
2019-02-15,224.3,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 14 EQUIPS RADIOFREQUENCIA POLICIA LOCAL QUOTA 46/48 - DESEMBRE 2018,Emit-187505A 935
2019-02-15,46.81,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 14 EQUIPS RADIOFREQUENCIA POLICIA LOCAL QUOTA 46/48 - DESEMBRE 2018,Emit-187505A 935
2019-02-15,29.68,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 14 EQUIPS RADIOFREQUENCIA POLICIA LOCAL QUOTA 46/48 - DESEMBRE 2018,Emit-187505A 935
2019-02-15,4.26,02,Serveis generals,,,"ZENON DIGITAL RADIO, SL.",ARRENDAMENT FINANCER 14 EQUIPS RADIOFREQUENCIA POLICIA LOCAL QUOTA 46/48 - DESEMBRE 2018,Emit-187505A 935
2019-02-15,258.35,07,Medi ambient,,,"AGRUPACION DEFENSA FORESTAL, NUM 263 DE POLINYA (ADF)",ARRANJAMENT CAMINS PPI PER CONVENI ENTRE LA DIPUTACIÓ I L'ADF,
2019-02-27,1415.7,08,Cultura,,,"PROSERVICE BCN, S.L.",ESPECTACLE FANTASIA F.MAJOR HIVERN 2019,471
2019-02-15,81.0,16,Serveis socials,,,UNIVERSITAT POLITECNICA DE CATALUNYA (UPC),SERVEI OPTOMETRIC AJUTS SOCIALS,P100001430
2019-03-06,227.86,16,Serveis socials,,,"1953 GRUP SOLER CONSTRUCTORA, S.L.",EXECUCIÓ DE LES OBRES DE REHABILITACIÓ I ADAPTACIÓ FUNCIONAL HABITATGES DISCAPACITATS,1 381109
2019-03-06,1815.0,04,Urbanisme,,,"2AGRO VALORACIONS I PERITATGES, SL",COL·LABORACIÓ TÈCNICA I VALORACIÓ TERRENY RÚSTIC,2224
2019-03-06,1899.1,10,Joventut,,,7 D'AVENTURA S.L.,SERVEI PIJ GENER 2019,2019/E3
2019-03-06,1452.0,08,Cultura,,,"ACTIVA LA CULTURA & LA RESIDUAL, SL",ESPECTACLE LA CIGALA FESTA MAJOR HIVERN 2019,19/06
2019-03-06,497.31,02,Serveis generals,,,ADTEL 25,MICRÒFON DE MA SENSE FILS SALA DE PLENS,A 2019/A/20190006
2019-03-06,330.85,02,Serveis generals,,,AFIS - Corredoria d'assegurances,ASSEGURANÇA PIAGGIO-VESPA XEVO 250 ANY 2019,190079
2019-03-06,1657.03,11,Educació,,,AFIS - Corredoria d'assegurances,ASSEGURANÇA ALUMNES ESCOLA BRESSOLS. ( PERIODE DEL 01/01/19-2020),190078
2019-03-06,204.92,02,Serveis generals,,,AFIS - Corredoria d'assegurances,ASSEGURANÇA PIAGGIO PORTER FURGON ANY 2019,190080
2019-03-06,1350.0,08,Cultura,,,AGRUPACIÓ MUSICAL DEL VALLES,ACTUACIÓ COBLA JOVENIVOLA DIADA SANT SEBASTIA,19005
2019-03-06,628.48,15,Salut i consum ,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA",SERVEI DESINSECTACIÓ I DESRATITZACIÓ,19FA005349
2019-03-06,28.52,15,Salut i consum ,,,"ANTICIMEX 3D SANIDAD AMBIENTAL, SA",SERVEI CONTROL DE PLAGUES CAN GAVARRA,19FA005350
2019-03-06,290.4,20,Promoció econòmica,,,"APROP MARKETING, SL",ALLOTJAMENT ANUAL PÀGINA WEB CANGAVARRA.COM ANY 2019,0223
2019-03-06,2934.67,10,Joventut,,,ARES SPORT EVENTS SL,ESQUIADA NADAL JOVE,340
2019-03-06,458.33,14,Dona i igualtat,,,ASSISTÈNCIA I GESTIÓ INTEGRAL,SUPORT PSICOLÒGIC A DONES GENER 2019,A 2019/A/4757
2019-03-06,225.0,21,Gent gran,,,ASSOCIACIÓ AGOSARATS,REPRESENTACIÓ 10º ANIVERSARI SALA EL ROURE,19001
2019-03-06,120.0,18,Serveis de manteniment d'edificis i inversions,,,ASSOCIACIÓ HORTELANS DE POLINYÀ,NETEJA PARCEL.LES BUIDES HORTS,01/2019
2019-03-06,73.59,02,Serveis generals,,,"ATELIER LIBROS, SA",MANUAL NOU RÈGIM JURÍDIC FUNCIONARIS,Emit- 522
2019-03-06,54.45,18,Serveis de manteniment d'edificis i inversions,,,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),REPARACIÓ MANETA PORTA DESPATX AT. PERSONA,2019002
2019-03-06,494.12,13,Esports,,,BONASTRE I THIO FRANCESC XAVIER,SPEAKERS CURSA POPULAR 2019,20191
2019-03-06,302.5,18,Serveis de manteniment d'edificis i inversions,,,"CABALLE SALAS, ESTEVE - VERD ART AMB FLOR",MANTENIMENT JARDÍ EXTERIOR LOCAL SERVEIS A LES PERSONES FEBRER 2019,4022
2019-03-06,224.43,18,Serveis de manteniment d'edificis i inversions,,,"CALSI, S.L.",PLAFONS I LEDS POLICIA LOCAL,804008890
2019-03-06,35.24,18,Serveis de manteniment d'edificis i inversions,,,"CALSI, S.L.",MATERIAL MANTENIMENT EBM BADABADOC,804008556
2019-03-06,75.63,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",CÒPIES CLAUS ESCOLA POLINYÀ,180335
2019-03-06,436.92,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA,180333
2019-03-06,87.0,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CENTRE DE FORMACIÓ,180331
2019-03-06,19.11,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT EBM GINESTA,180336
2019-03-06,27.38,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA BRESSOL GINESTA,180381
2019-03-06,36.31,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,180332
2019-03-06,15.66,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA POLINYA,180380
2019-03-06,17.79,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COPIES CLAUS CENTRE FORMACIÓ EL ROURE,180375
2019-03-06,3.61,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",COPIES CLAUS CENTRE CIVIC,180373
2019-03-06,15.26,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL ESCOLA ROSER CAPDEVILA,180377
2019-03-06,46.85,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,180376
2019-03-06,268.47,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL CAMP DE FUTBOL,180379
2019-03-06,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",FOTOS ACTE TRES TOMBS 13/01/19,04/19
2019-03-06,470.0,08,Cultura,,,"CARBONELL ESTELLER, EDUARD",CONFERENCIA PINTURES ROMÀNIQUES FESTA MAJOR D'HIVERN,2/2019
2019-03-06,3537.62,02,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",MANTENIMIENTO EPSILON RRHH 01/01/2019 a 31/12/2019,N 001892
2019-03-06,1887.6,02,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",RENOVACION CONTRATO SOPORTE EPSILON,N 001891
2019-03-06,1060.21,13,Esports,,,"CARNICAS HERMANOS MOTOS, S.L.",CARN CURSA POPULAR,A1900008
2019-03-06,480.0,08,Cultura,,,"CARRION MOLINA, FRANCISCO JOSE",BERENAR SOPAR REIS MAGS,001/19
2019-03-06,9.0,21,Gent gran,,,CASAL GENT GRAN,MATERIAL FESTA NADAL GENT GRAN - BESTRETA,24
2019-03-06,127.5,21,Gent gran,,,CASAL GENT GRAN,MATERIAL TALLERS I ACTIVITATS GENT GRAN - BESTRETA,0018
2019-03-06,4.35,21,Gent gran,,,CASAL GENT GRAN,MATERIAL CUINA GENT GRAN - BESTRETA,A-V2019-00000167019
2019-03-06,45.21,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",AVARIA CLIMA LOCAL SERVEIS A LES PERSONES,181812088
2019-03-06,30.14,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",CORRECTIU CALEFACCIÓ CAMP DE FUTBOL PER VANDALISME,181812089
2019-03-06,67.03,10,Joventut,,,"CATCONTROL GENERALITI, SL",SERVEI CONTROLADOR D'ACCÈS (PISTA DE GEL DIA 01 DE GENER),0076
2019-03-06,3150.6,10,Joventut,,,"CATCONTROL GENERALITI, SL",SERVEI CONTROLADORS D'ACCÈS (PISTA DE GEL),0075
2019-03-06,25.62,07,Medi ambient,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIAL BOBILA,153618
2019-03-06,676.39,07,Medi ambient,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",BANC DE TREBALL I TALADRO PROJECTE BÒBILA,153617
2019-03-06,18.23,07,Medi ambient,,,"CECOPI DROGUERIA INDUSTRIAL, S.L.U.",MATERIAL PROJECTE BOBILA,153619
2019-03-06,434.0,17,Ocupació,,,"CEREZO AVILA, MARTA",CLASSES D'ANGLES DESEMBRE 2018,78/2018
2019-03-06,798.0,17,Ocupació,,,"CEREZO AVILA, MARTA",CLASSES D'ANGLÈS AL ROURE GENER 2019,04/2019
2019-03-06,4975.78,06,Serveis municipals i via pública,,,"CESPA GESTIÓN DE RESIDUOS, S.A.",TRACTAMENT FORM DESEMBRE 2018,19J9PZ000008
2019-03-06,900.0,15,Salut i consum ,,,COL·LEGI DE VETERINARIS DE BARCELONA,"CONVENI POLINYÀ Campanya """"Posa'm el Xip"""" 2018",1 133
2019-03-06,1440.0,07,Medi ambient,,,"COLOME OLIVE, FIDEL",PREPARACIÓ CLASSES PRACTIQUES ESO PROJECTE BÒBILA,1
2019-03-06,192.21,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,904000339
2019-03-06,52.28,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT MAGATZEM BRIGADA,904000015
2019-03-06,766.27,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",GRIFERIA DUTXA CAMP DE FUTBOL,904000016
2019-03-06,105.96,03,Seguretat ciutadana,,,"COMERCIAL LIDER, S.A.",BRIDES POLICIA LOCAL,904000017
2019-03-06,20.21,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT EDIFICI AJUNTAMENT,904000340
2019-03-06,2178.97,02,Serveis generals,,,"COMPUTER BAGES, SL",MANTENIMENT INFORMATIC GENER 2019,M/2190004
2019-03-06,390.0,18,Serveis de manteniment d'edificis i inversions,,,COMUNITAT DEL PARKING POLINYA-CENTER,MANTENIMENT COMUNITAT PK CTRA. SENTMENAT,PARKING
2019-03-06,886.87,18,Serveis de manteniment d'edificis i inversions,,,"CONFECCIONES INDUSTRIALES VALLS, SA",VESTUARI BRIGADA I PLANS OCUPACIÓ,Emit- 807
2019-03-06,9001.98,16,Serveis socials,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,SAD NOVEMBRE 2018,Resolució núm. 402/2018
2019-03-06,14825.23,06,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIO RESTA DEL MES DE DESEMBRE 2018,2019/5
2019-03-06,966.99,06,Serveis municipals i via pública,,,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,ENTRADES TONES FRACCIÓ VOLUMINOSOS DEL MES DE DESEMBRE 2018,2019/21
2019-03-06,12.9,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",PRODUCTES GENT GRAN,VH24
2019-03-06,2681.0,15,Salut i consum ,,,CREU ROJA - Assemblea local de Sentmenat,"SERVEIS PREVENTIUS MES DE GENER 2019: CAVALCADA DE REIS: 257,08,  EXPOSICIÓ DE CAVALLS: 449,95,  3 TOMB",08267-2019-01-2-N
2019-03-06,556.3,10,Joventut,,,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",RETIRADA CARPES I MUNTATGE ACTIVITAT PISTA DE GEL,2019 000020
2019-03-06,177.72,18,Serveis de manteniment d'edificis i inversions,,,"DISA PENINSULA, S.L.U.",BENZINA BRIGADA DESEMBRE 2018,8400104612
2019-03-06,306.06,03,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",BENZINA POLICIA LOCAL DESEMBRE 2018,8400104530
2019-03-06,1879.35,08,Cultura,,,"DISGOL CANDY COMPANY, SL",CARAMELS CAVALCADA REIS,132
2019-03-06,228.69,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",MANTENIMENT PROGRAMA INFORMÀTIC POLICIA LOCAL GENER 2019,142
2019-03-06,228.69,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",PROGRAMA INFORMÀTIC DE GESTIÓ POLICIAL GENER 2019,23
2019-03-06,40.34,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",MATERIAL MANTENIMENT AJUNTAMENT,191000130
2019-03-06,262.41,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",MATERIAL MANTENIMENT AJUNTAMENT,191000129
2019-03-06,1.8,11,Educació,,,EBM GINESTA,MATERIAL DIDÀCTIC EBM GINESTA - BESTRETA,A-V2019-00000686060
2019-03-06,29.14,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,067-0002-451921
2019-03-06,51.42,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,067-0002-452388
2019-03-06,23.75,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,TIC00000044
2019-03-06,4.2,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,1
2019-03-06,6.0,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,2
2019-03-06,24.0,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA,53
2019-03-06,2.07,11,Educació,,,EBM GINESTA,MATERIAL DIDÀCTIC EBM GINESTA - BESTRETA,682
2019-03-06,47.47,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA,03246
2019-03-06,12.95,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA,75
2019-03-06,14.46,11,Educació,,,EBM GINESTA,PRODUCTES FARMACIOLA EBM GINESTA - BESTRETA,A584946/2019
2019-03-06,297.5,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ CAN GAVARRA GENER 2019,MT-15
2019-03-06,1881.19,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",REPARACIÓ DE FUGAS I CARREGA GAS SIST. CLIMA CAN GAVARRA,PI-01
2019-03-06,8.99,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ GENER 2019,MT-16
2019-03-06,14.84,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ GENER 2019,MT-16
2019-03-06,95.76,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ GENER 2019,MT-16
2019-03-06,65.2,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ GENER 2019,MT-16
2019-03-06,189.75,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMATITZACIÓ GENER 2019,MT-16
